i,j,x_m,y_m,wall_distance_m
161,41,0.0422808423,-0.0179723049,0.00221408926
161,42,0.0422506477,-0.0182067979,0.00245051408
161,43,0.0422170425,-0.0184658823,0.00271176376
161,44,0.0421796297,-0.0187521351,0.00300044496
161,45,0.0421379646,-0.0190684031,0.003319438
161,46,0.0420915485,-0.0194178307,0.00367192568
161,47,0.0420398216,-0.0198038914,0.00406142495
161,48,0.0419821558,-0.020230422,0.00449182209
161,49,0.0419178454,-0.0207016603,0.00496741141
161,50,0.0418460973,-0.0212222873,0.00549293814
161,51,0.0417660197,-0.0217974729,0.00607364577
161,52,0.0416766092,-0.0224329273,0.00671532836
161,53,0.041576736,-0.0231349567,0.00742438834
161,54,0.0414651275,-0.023910526,0.00820790041
161,55,0.0413403492,-0.0247673265,0.00907368213
161,56,0.0412007828,-0.0257138517,0.0100303719
161,57,0.0410446023,-0.0267594806,0.0110875152
161,58,0.040869745,-0.0279145695,0.0122556597
161,59,0.0406738804,-0.029190553,0.0135464607
161,60,0.0404543728,-0.0306000557,0.0149727972
161,61,0.0402082399,-0.0321570153,0.0165489007
161,62,0.0399321049,-0.0338768179,0.0182904969
161,63,0.039622142,-0.0357764474,0.0202149625
161,64,0.0392740132,-0.0378746501,0.0223414993
161,65,0.0388827975,-0.0401921151,0.0246913248
161,66,0.0384429079,-0.0427516744,0.0272878846
161,67,0.0379479978,-0.0455785218,0.0301570861
161,68,0.0373908525,-0.0487004537,0.0333275569
161,69,0.0367632654,-0.052148135,0.0368309308
161,70,0.0360558956,-0.0559553898,0.0407021629
161,71,0.0352581043,-0.0601595219,0.0449798787
161,72,0.0343577665,-0.0648016659,0.0497067595
161,73,0.0333410548,-0.0699271724,0.0549299681
161,74,0.0321921907,-0.0755860307,0.0607016194
161,75,0.0308931584,-0.0818333316,0.0670793006
161,76,0.0294233746,-0.0887297731,0.0741266455
161,77,0.0277593097,-0.0963422149,0.0819139696
161,78,0.0258740495,-0.104744282,0.0905189714
161,79,0.023736792,-0.114017024,0.100027508
161,80,0.0213122659,-0.124249633,0.110534452
161,81,0.0185600612,-0.135540226,0.122144636
161,82,0.0154338568,-0.147996689,0.134973903
161,83,0.01188053,-0.161737595,0.149150258
161,84,0.00783912933,-0.176893196,0.164815146
161,85,0.00323968999,-0.193606491,0.182124864
161,86,-0.00199813195,-0.212034373,0.201252123
161,87,-0.00796663488,-0.232348853,0.222387765
161,88,-0.0147718875,-0.254738372,0.245742673
161,89,-0.0225358218,-0.279409183,0.271549873
161,90,-0.0313986441,-0.306586815,0.300066857
161,91,-0.0415216118,-0.336517595,0.331578158
161,92,-0.0530902286,-0.369470241,0.36639818
161,93,-0.066317919,-0.405737481,0.404874343
161,94,-0.0814502502,-0.445637697,0.447390547
161,95,-0.0987697776,-0.48951657,0.494371001
161,96,-0.118601599,-0.537748661,0.546284454
161,97,-0.14131971,-0.590738911,0.603648879
161,98,-0.167354274,-0.648923976,0.667036633
161,99,-0.197199897,-0.712773339,0.737080172
161,100,-0.231425059,-0.782790083,0.814478361
161,101,-0.27068281,-0.859511234,0.900003448
161,102,-0.315722862,-0.943507505,0.994508764
161,103,-0.367405241,-1.03538231,1.09893724
161,104,-0.426715601,-1.13576982,1.21433083
161,105,-0.494782349,-1.24533185,1.34184088
161,106,-0.572895701,-1.3647533,1.48273962
161,107,-0.662528736,-1.49473589,1.63843289
161,108,-0.765360535,-1.63598982,1.81047413
161,109,-0.883301405,-1.78922303,2.00057989
161,110,-1.01852013,-1.95512771,2.21064697
161,111,-1.17347317,-2.13436369,2.44277133
161,112,-1.35093556,-2.32753833,2.69926901
161,113,-1.55403321,-2.53518269,2.98269923
161,114,-1.78627632,-2.75772377,3.29588995
161,115,-2.05159322,-2.99545265,3.64196604
161,116,-2.3543643,-3.24848877,4.02438051
161,117,-2.69945529,-3.51674052,4.44694893
161,118,-3.09224934,-3.79986289,4.91388751
161,119,-3.53867749,-4.09721277,5.42985516
161,120,-4.04524712,-4.40780324,6
162,0,0.0452849864,-0.0160624003,0
162,1,0.0452845887,-0.0160663231,3.9429525e-06
162,2,0.0452841475,-0.0160706577,8.29991945e-06
162,3,0.0452836587,-0.0160754473,1.31143728e-05
162,4,0.0452831172,-0.0160807396,1.84343492e-05
162,5,0.0452825174,-0.0160865875,2.43129291e-05
162,6,0.0452818532,-0.0160930493,3.08087665e-05
162,7,0.0452811177,-0.0161001895,3.79866741e-05
162,8,0.0452803032,-0.0161080791,4.59182701e-05
162,9,0.0452794013,-0.016116797,5.46826925e-05
162,10,0.0452784026,-0.0161264301,6.43673892e-05
162,11,0.0452772965,-0.0161370744,7.50689899e-05
162,12,0.0452760716,-0.0161488361,8.68942707e-05
162,13,0.045274715,-0.0161618324,9.99612193e-05
162,14,0.0452732123,-0.016176193,0.000114400212
162,15,0.0452715478,-0.0161920611,0.000130355316
162,16,0.045269704,-0.0162095948,0.000147985723
162,17,0.0452676612,-0.016228969,0.000167467342
162,18,0.0452653979,-0.016250377,0.000188994554
162,19,0.0452628899,-0.016274032,0.000212782147
162,20,0.0452601105,-0.01630017,0.000239067464
162,21,0.0452570301,-0.0163290516,0.000268112769
162,22,0.0452536154,-0.0163609646,0.000300207864
162,23,0.0452498299,-0.0163962272,0.000335672979
162,24,0.0452456327,-0.0164351908,0.000374861972
162,25,0.0452409783,-0.016478244,0.000418165853
162,26,0.0452358161,-0.0165258157,0.00046601669
162,27,0.0452300899,-0.0165783801,0.000518891919
162,28,0.0452237369,-0.0166364611,0.000577319106
162,29,0.0452166873,-0.0167006375,0.000641881213
162,30,0.0452088633,-0.0167715487,0.000713222415
162,31,0.0452001782,-0.0168499014,0.000792054522
162,32,0.0451905352,-0.0169364761,0.00087916409
162,33,0.0451798264,-0.0170321353,0.00097542026
162,34,0.0451679315,-0.0171378321,0.00108178344
162,35,0.0451547161,-0.0172546191,0.00119931487
162,36,0.04514003,-0.0173836597,0.00132918723
162,37,0.0451237055,-0.0175262387,0.00147269633
162,38,0.0451055551,-0.0176837761,0.00163127405
162,39,0.0450853693,-0.0178578403,0.00180650262
162,40,0.0450629133,-0.0180501641,0.00200013037
162,41,0.0450379246,-0.018262662,0.00221408926
162,42,0.0450101092,-0.0184974489,0.00245051408
162,43,0.0449791376,-0.0187568611,0.00271176376
162,44,0.0449446403,-0.0190434797,0.00300044496
162,45,0.0449062031,-0.0193601559,0.003319438
162,46,0.0448633609,-0.0197100393,0.00367192568
162,47,0.0448155917,-0.0200966092,0.00406142495
162,48,0.0447623088,-0.0205237088,0.00449182209
162,49,0.0447028529,-0.0209955835,0.00496741141
162,50,0.0446364823,-0.0215169224,0.00549293814
162,51,0.0445623622,-0.022092905,0.00607364577
162,52,0.0444795525,-0.022729252,0.00671532836
162,53,0.0443869941,-0.0234322817,0.00742438834
162,54,0.0442834926,-0.0242089725,0.00820790041
162,55,0.0441677004,-0.0250670313,0.00907368213
162,56,0.0440380966,-0.0260149691,0.0100303719
162,57,0.0438929627,-0.027062185,0.0110875152
162,58,0.0437303562,-0.0282190577,0.0122556597
162,59,0.0435480801,-0.0294970478,0.0135464607
162,60,0.0433436479,-0.0309088093,0.0149727972
162,61,0.0431142429,-0.0324683135,0.0165489007
162,62,0.0428566736,-0.0341909847,0.0182904969
162,63,0.0425673201,-0.0360938506,0.0202149625
162,64,0.042242075,-0.0381957073,0.0223414993
162,65,0.0418762736,-0.0405173015,0.0246913248
162,66,0.0414646161,-0.0430815308,0.0272878846
162,67,0.0410010761,-0.0459136641,0.0301570861
162,68,0.0404787969,-0.0490415845,0.0333275569
162,69,0.0398899724,-0.0524960563,0.0368309308
162,70,0.0392257096,-0.056311018,0.0407021629
162,71,0.0384758708,-0.0605239054,0.0449798787
162,72,0.0376288926,-0.065176005,0.0497067595
162,73,0.0366715765,-0.0703128432,0.0549299681
162,74,0.0355888493,-0.0759846126,0.0607016194
162,75,0.0343634859,-0.0822466386,0.0670793006
162,76,0.0329757911,-0.089159892,0.0741266455
162,77,0.0314032317,-0.096791548,0.0819139696
162,78,0.0296200138,-0.105215599,0.0905189714
162,79,0.0275965943,-0.114513521,0.100027508
162,80,0.0252991183,-0.124775004,0.110534452
162,81,0.0226887697,-0.136098741,0.122144636
162,82,0.0197210224,-0.148593296,0.134973903
162,83,0.0163447759,-0.162378031,0.149150258
162,84,0.0125013585,-0.17758412,0.164815146
162,85,0.00812337632,-0.194355644,0.182124864
162,86,0.00313338649,-0.212850762,0.201252123
162,87,-0.00255763488,-0.233242974,0.222387765
162,88,-0.00905205894,-0.255722465,0.245742673
162,89,-0.0164676411,-0.280497546,0.271549873
162,90,-0.0249398692,-0.307796163,0.300066857
162,91,-0.034624669,-0.337867499,0.331578158
162,92,-0.0457015194,-0.370983634,0.36639818
162,93,-0.0583770379,-0.407441269,0.404874343
162,94,-0.0728891023,-0.447563486,0.447390547
162,95,-0.089511585,-0.491701518,0.494371001
162,96,-0.108559785,-0.540236504,0.546284454
162,97,-0.13039665,-0.593581172,0.603648879
162,98,-0.155439896,-0.652181407,0.667036633
162,99,-0.184170131,-0.71651763,0.737080172
162,100,-0.217140115,-0.787105893,0.814478361
162,101,-0.254985279,-0.864498593,0.900003448
162,102,-0.29843565,-0.949284671,0.994508764
162,103,-0.348329315,-1.04208913,1.09893724
162,104,-0.40562758,-1.1435717,1.21433083
162,105,-0.471431952,-1.25442444,1.34184088
162,106,-0.547003082,-1.37536797,1.48273962
162,107,-0.633781776,-1.50714613,1.63843289
162,108,-0.733412157,-1.65051868,1.81047413
162,109,-0.847767024,-1.80625178,2.00057989
162,110,-0.978975388,-1.97510572,2.21064697
162,111,-1.12945212,-2.15781974,2.44277133
162,112,-1.30192952,-2.35509345,2.69926901
162,113,-1.49949065,-2.5675645,2.98269923
162,114,-1.72560392,-2.79578236,3.29588995
162,115,-1.98415863,-3.04017801,3.64196604
162,116,-2.27950093,-3.30102951,4.02438051
162,117,-2.61646948,-3.57842369,4.44694893
162,118,-3.00043039,-3.8722144,4.91388751
162,119,-3.43731078,-4.18197812,5.42985516
162,120,-3.9336306,-4.50696774,6
163,0,0.0480841083,-0.0163315012,0
163,1,0.0480837467,-0.0163354275,3.9429525e-06
163,2,0.0480833453,-0.016339766,8.29991945e-06
163,3,0.0480829005,-0.0163445598,1.31143728e-05
163,4,0.0480824076,-0.0163498569,1.84343492e-05
163,5,0.0480818617,-0.0163557101,2.43129291e-05
163,6,0.048081257,-0.0163621777,3.08087665e-05
163,7,0.0480805873,-0.0163693243,3.79866741e-05
163,8,0.0480798455,-0.0163772212,4.59182701e-05
163,9,0.048079024,-0.016385947,5.46826925e-05
163,10,0.0480781142,-0.0163955889,6.43673892e-05
163,11,0.0480771064,-0.0164062429,7.50689899e-05
163,12,0.0480759901,-0.0164180154,8.68942707e-05
163,13,0.0480747536,-0.0164310237,9.99612193e-05
163,14,0.0480733837,-0.0164453976,0.000114400212
163,15,0.0480718661,-0.0164612804,0.000130355316
163,16,0.0480701845,-0.0164788304,0.000147985723
163,17,0.0480683213,-0.0164982228,0.000167467342
163,18,0.0480662564,-0.0165196507,0.000188994554
163,19,0.0480639679,-0.016543328,0.000212782147
163,20,0.0480614311,-0.0165694907,0.000239067464
163,21,0.048058619,-0.0165983996,0.000268112769
163,22,0.0480555011,-0.0166303429,0.000300207864
163,23,0.0480520437,-0.0166656392,0.000335672979
163,24,0.0480482094,-0.0167046403,0.000374861972
163,25,0.0480439563,-0.0167477349,0.000418165853
163,26,0.0480392379,-0.0167953527,0.00046601669
163,27,0.0480340026,-0.0168479683,0.000518891919
163,28,0.0480281926,-0.0169061061,0.000577319106
163,29,0.0480217436,-0.0169703456,0.000641881213
163,30,0.048014584,-0.0170413269,0.000713222415
163,31,0.0480066338,-0.0171197575,0.000792054522
163,32,0.0479978039,-0.0172064189,0.00087916409
163,33,0.0479879947,-0.0173021746,0.00097542026
163,34,0.0479770951,-0.0174079786,0.00108178344
163,35,0.0479649809,-0.0175248849,0.00119931487
163,36,0.0479515134,-0.0176540583,0.00132918723
163,37,0.0479365375,-0.0177967852,0.00147269633
163,38,0.0479198796,-0.0179544873,0.00163127405
163,39,0.0479013456,-0.018128735,0.00180650262
163,40,0.0478807181,-0.0183212635,0.00200013037
163,41,0.0478577536,-0.0185339895,0.00221408926
163,42,0.047832179,-0.0187690309,0.00245051408
163,43,0.0478036884,-0.0190287271,0.00271176376
163,44,0.0477719384,-0.0193156627,0.00300044496
163,45,0.0477365435,-0.019632693,0.003319438
163,46,0.0476970707,-0.0199829721,0.00367192568
163,47,0.0476530337,-0.0203699845,0.00406142495
163,48,0.0476038853,-0.0207975791,0.00449182209
163,49,0.0475490101,-0.0212700076,0.00496741141
163,50,0.0474877152,-0.0217919668,0.00549293814
163,51,0.04741922,-0.0223686443,0.00607364577
163,52,0.047342645,-0.0230057702,0.00671532836
163,53,0.0472569979,-0.0237096738,0.00742438834
163,54,0.0471611591,-0.0244873453,0.00820790041
163,55,0.0470538642,-0.0253465056,0.00907368213
163,56,0.0469336845,-0.0262956813,0.0100303719
163,57,0.0467990048,-0.0273442893,0.0110875152
163,58,0.0466479973,-0.0285027287,0.0122556597
163,59,0.0464785929,-0.0297824832,0.0135464607
163,60,0.0462884476,-0.0311962333,0.0149727972
163,61,0.0460749039,-0.0327579802,0.0165489007
163,62,0.0458349477,-0.034483183,0.0182904969
163,63,0.0455651573,-0.0363889087,0.0202149625
163,64,0.0452616463,-0.0384939987,0.0223414993
163,65,0.0449199976,-0.0408192516,0.0246913248
163,66,0.0445351874,-0.0433876244,0.0272878846
163,67,0.0441014983,-0.0462244545,0.0301570861
163,68,0.0436124197,-0.0493577037,0.0333275569
163,69,0.0430605324,-0.0528182269,0.0368309308
163,70,0.0424373769,-0.0566400672,0.0407021629
163,71,0.0417333017,-0.0608607808,0.0449798787
163,72,0.040937288,-0.0655217939,0.0497067595
163,73,0.0400367489,-0.0706687941,0.0549299681
163,74,0.0390172974,-0.0763521604,0.0607016194
163,75,0.0378624793,-0.0826274352,0.0670793006
163,76,0.0365534658,-0.0895558404,0.0741266455
163,77,0.0350686981,-0.0972048436,0.0819139696
163,78,0.0333834788,-0.105648777,0.0905189714
163,79,0.0314694992,-0.114969512,0.100027508
163,80,0.0292942954,-0.1252572,0.110534452
163,81,0.0268206191,-0.136611076,0.122144636
163,82,0.0240057125,-0.149140332,0.134973903
163,83,0.020800471,-0.162965067,0.149150258
163,84,0.0171484765,-0.178217322,0.164815146
163,85,0.0129848812,-0.19504219,0.182124864
163,86,0.00823511989,-0.213599022,0.201252123
163,87,0.00281342298,-0.234062718,0.222387765
163,88,-0.00337889937,-0.256625113,0.245742673
163,89,-0.0104554367,-0.281496459,0.271549873
163,90,-0.0185469614,-0.308906995,0.300066857
163,91,-0.0278040609,-0.339108607,0.331578158
163,92,-0.0384001698,-0.372376577,0.36639818
163,93,-0.0505350629,-0.409011387,0.404874343
163,94,-0.0644388718,-0.449340601,0.447390547
163,95,-0.0803767039,-0.493720762,0.494371001
163,96,-0.0986539446,-0.542539301,0.546284454
163,97,-0.119622338,-0.596216418,0.603648879
163,98,-0.143686949,-0.655206865,0.667036633
163,99,-0.171314119,-0.720001593,0.737080172
163,100,-0.203040546,-0.791129158,0.814478361
163,101,-0.239483611,-0.869156813,0.900003448
163,102,-0.281353104,-0.954691136,0.994508764
163,103,-0.329464493,-1.04837807,1.09893724
163,104,-0.384753883,-1.15090219,1.21433083
163,105,-0.448294825,-1.26298498,1.34184088
163,106,-0.521317109,-1.38538192,1.48273962
163,107,-0.605227679,-1.51887802,1.63843289
163,108,-0.70163376,-1.66428165,1.81047413
163,109,-0.812368292,-1.8224161,2.00057989
163,110,-0.939517664,-1.99410873,2.21064697
163,111,-1.08545174,-2.18017721,2.44277133
163,112,-1.25285605,-2.38141245,2.69926901
163,113,-1.4447659,-2.59855797,2.98269923
163,114,-1.66460227,-2.83228532,3.29588995
163,115,-1.9162088,-3.08316538,3.64196604
163,116,-2.20388972,-3.35163544,4.02438051
163,117,-2.53244795,-3.63796222,4.44694893
163,118,-2.90722274,-3.94220107,4.91388751
163,119,-3.33412648,-4.26415196,5.42985516
163,120,-3.81968,-4.60331317,6
164,0,0.0509454037,-0.0165816421,0
164,1,0.0509450775,-0.0165855716,3.9429525e-06
164,2,0.0509447152,-0.0165899134,8.29991945e-06
164,3,0.0509443136,-0.0165947111,1.31143728e-05
164,4,0.0509438686,-0.0166000124,1.84343492e-05
164,5,0.0509433755,-0.0166058703,2.43129291e-05
164,6,0.0509428292,-0.0166123431,3.08087665e-05
164,7,0.0509422241,-0.0166194955,3.79866741e-05
164,8,0.0509415538,-0.0166273987,4.59182701e-05
164,9,0.0509408113,-0.0166361316,5.46826925e-05
164,10,0.0509399887,-0.0166457813,6.43673892e-05
164,11,0.0509390774,-0.0166564441,7.50689899e-05
164,12,0.0509380678,-0.0166682262,8.68942707e-05
164,13,0.0509369493,-0.0166812452,9.99612193e-05
164,14,0.0509357099,-0.0166956309,0.000114400212
164,15,0.0509343365,-0.0167115268,0.000130355316
164,16,0.0509328144,-0.0167290914,0.000147985723
164,17,0.0509311274,-0.0167484998,0.000167467342
164,18,0.0509292575,-0.0167699457,0.000188994554
164,19,0.0509271846,-0.0167936428,0.000212782147
164,20,0.0509248863,-0.0168198275,0.000239067464
164,21,0.0509223377,-0.0168487609,0.000268112769
164,22,0.0509195113,-0.0168807313,0.000300207864
164,23,0.0509163764,-0.0169160577,0.000335672979
164,24,0.0509128986,-0.0169550921,0.000374861972
164,25,0.0509090398,-0.0169982239,0.000418165853
164,26,0.0509047576,-0.0170458829,0.00046601669
164,27,0.0509000047,-0.0170985442,0.000518891919
164,28,0.0508947283,-0.0171567329,0.000577319106
164,29,0.0508888696,-0.0172210289,0.000641881213
164,30,0.0508823629,-0.017292073,0.000713222415
164,31,0.0508751351,-0.0173705735,0.000792054522
164,32,0.0508671044,-0.0174573126,0.00087916409
164,33,0.0508581794,-0.0175531547,0.00097542026
164,34,0.0508482582,-0.0176590548,0.00108178344
164,35,0.0508372267,-0.0177760683,0.00119931487
164,36,0.0508249573,-0.0179053609,0.00132918723
164,37,0.0508113073,-0.0180482207,0.00147269633
164,38,0.050796117,-0.0182060708,0.00163127405
164,39,0.0507792075,-0.0183804836,0.00180650262
164,40,0.0507603782,-0.0185731961,0.00200013037
164,41,0.0507394044,-0.0187861274,0.00221408926
164,42,0.0507160339,-0.019021398,0.00245051408
164,43,0.0506899839,-0.0192813501,0.00271176376
164,44,0.0506609365,-0.0195685717,0.00300044496
164,45,0.0506285348,-0.0198859216,0.003319438
164,46,0.0505923775,-0.0202365581,0.00367192568
164,47,0.0505520133,-0.0206239702,0.00406142495
164,48,0.0505069339,-0.0210520124,0.00449182209
164,49,0.0504565674,-0.0215249422,0.00496741141
164,50,0.0504002691,-0.022047463,0.00549293814
164,51,0.0503373119,-0.0226247702,0.00607364577
164,52,0.0502668758,-0.0232626027,0.00671532836
164,53,0.0501880349,-0.0239672995,0.00742438834
164,54,0.0500997434,-0.0247458621,0.00820790041
164,55,0.0500008189,-0.0256060239,0.00907368213
164,56,0.0498899243,-0.0265563263,0.0100303719
164,57,0.049765546,-0.0276062024,0.0110875152
164,58,0.0496259699,-0.0287660703,0.0122556597
164,59,0.0494692535,-0.030047435,0.0135464607
164,60,0.0492931938,-0.0314630016,0.0149727972
164,61,0.049095291,-0.0330267994,0.0165489007
164,62,0.0488727064,-0.0347543194,0.0182904969
164,63,0.0486222148,-0.0366626656,0.0202149625
164,64,0.0483401491,-0.0387707214,0.0223414993
164,65,0.0480223372,-0.0410993337,0.0246913248
164,66,0.0476640294,-0.0436715153,0.0272878846
164,67,0.047259815,-0.0465126674,0.0301570861
164,68,0.0468035264,-0.0496508257,0.0333275569
164,69,0.0462881291,-0.05311693,0.0368309308
164,70,0.0457055943,-0.0569451215,0.0407021629
164,71,0.0450467533,-0.0611730697,0.0449798787
164,72,0.0443011293,-0.0658423319,0.0497067595
164,73,0.0434567435,-0.0709987475,0.0549299681
164,74,0.0424998918,-0.0766928717,0.0607016194
164,75,0.0414148878,-0.0829804511,0.0670793006
164,76,0.0401837657,-0.0899229451,0.0741266455
164,77,0.038785938,-0.0975880975,0.0819139696
164,78,0.0371978005,-0.106050562,0.0905189714
164,79,0.0353922764,-0.115392586,0.100027508
164,80,0.0333382899,-0.125704759,0.110534452
164,81,0.0310001588,-0.137086826,0.122144636
164,82,0.0283368925,-0.14964858,0.134973903
164,83,0.0253013818,-0.163510821,0.149150258
164,84,0.0218394632,-0.178806414,0.164815146
164,85,0.0178888374,-0.195681418,0.182124864
164,86,0.0133778218,-0.214296319,0.201252123
164,87,0.00822390794,-0.234827356,0.222387765
164,88,0.00233209799,-0.257467938,0.245742673
164,89,-0.00440701714,-0.282430176,0.271549873
164,90,-0.0121194746,-0.3099465,0.300066857
164,91,-0.0209504971,-0.340271392,0.331578158
164,92,-0.0310674408,-0.373683196,0.36639818
164,93,-0.0426631931,-0.410486027,0.404874343
164,94,-0.0559600828,-0.45101175,0.447390547
164,95,-0.0712143796,-0.49562201,0.494371001
164,96,-0.0887214634,-0.544710292,0.546284454
164,97,-0.108821758,-0.598703986,0.603648879
164,98,-0.131907531,-0.658066384,0.667036633
164,99,-0.158430674,-0.723298585,0.737080172
164,100,-0.18891159,-0.794941214,0.814478361
164,101,-0.22394932,-0.873575864,0.900003448
164,102,-0.264233055,-0.95982616,0.994508764
164,103,-0.310555184,-1.0543583,1.09893724
164,104,-0.363826043,-1.15788091,1.21433083
164,105,-0.425090512,-1.27114402,1.34184088
164,106,-0.495546631,-1.39493691,1.48273962
164,107,-0.576566367,-1.53008464,1.63843289
164,108,-0.669718663,-1.67744283,1.81047413
164,109,-0.776794878,-1.83789049,2.00057989
164,110,-0.899836653,-2.01232048,2.21064697
164,111,-1.04116622,-2.20162717,2.44277133
164,112,-1.2034191,-2.40669103,2.69926901
164,113,-1.38957895,-2.62835964,2.98269923
164,114,-1.60301453,-2.86742487,3.29588995
164,115,-1.84751811,-3.12459595,3.64196604
164,116,-2.12734524,-3.40046822,4.02438051
164,117,-2.44725507,-3.69548762,4.44694893
164,118,-2.81255077,-4.0099111,4.91388751
164,119,-3.22911941,-4.34376339,5.42985516
164,120,-3.70347085,-4.69679089,6
165,0,0.0538672642,-0.0168085097,0
165,1,0.0538669718,-0.0168124418,3.9429525e-06
165,2,0.053866647,-0.0168167866,8.29991945e-06
165,3,0.0538662868,-0.0168215876,1.31143728e-05
165,4,0.0538658875,-0.0168268926,1.84343492e-05
165,5,0.0538654451,-0.0168327545,2.43129291e-05
165,6,0.0538649548,-0.0168392318,3.08087665e-05
165,7,0.0538644116,-0.0168463891,3.79866741e-05
165,8,0.0538638097,-0.0168542978,4.59182701e-05
165,9,0.0538631428,-0.0168630369,5.46826925e-05
165,10,0.0538624039,-0.0168726933,6.43673892e-05
165,11,0.0538615851,-0.0168833636,7.50689899e-05
165,12,0.0538606778,-0.016895154,8.68942707e-05
165,13,0.0538596723,-0.0169081822,9.99612193e-05
165,14,0.0538585579,-0.0169225781,0.000114400212
165,15,0.0538573227,-0.0169384854,0.000130355316
165,16,0.0538559535,-0.0169560625,0.000147985723
165,17,0.0538544356,-0.016975485,0.000167467342
165,18,0.0538527526,-0.0169969463,0.000188994554
165,19,0.0538508863,-0.0170206606,0.000212782147
165,20,0.0538488165,-0.0170468643,0.000239067464
165,21,0.0538465207,-0.0170758188,0.000268112769
165,22,0.0538439739,-0.0171078128,0.000300207864
165,23,0.0538411481,-0.0171431652,0.000335672979
165,24,0.0538380122,-0.0171822286,0.000374861972
165,25,0.0538345316,-0.0172253925,0.000418165853
165,26,0.0538306678,-0.0172730872,0.00046601669
165,27,0.0538263776,-0.0173257882,0.000518891919
165,28,0.0538216131,-0.017384021,0.000577319106
165,29,0.0538163206,-0.0174483661,0.000641881213
165,30,0.0538104405,-0.0175194649,0.000713222415
165,31,0.0538039058,-0.0175980261,0.000792054522
165,32,0.053796642,-0.0176848327,0.00087916409
165,33,0.0537885658,-0.01778075,0.00097542026
165,34,0.0537795837,-0.0178867339,0.00108178344
165,35,0.0537695915,-0.0180038407,0.00119931487
165,36,0.0537584725,-0.0181332372,0.00132918723
165,37,0.0537460957,-0.0182762129,0.00147269633
165,38,0.0537323149,-0.0184341922,0.00163127405
165,39,0.0537169656,-0.0186087491,0.00180650262
165,40,0.0536998638,-0.0188016225,0.00200013037
165,41,0.0536808027,-0.0190147335,0.00221408926
165,42,0.0536595503,-0.0192502046,0.00245051408
165,43,0.0536358459,-0.0195103809,0.00271176376
165,44,0.0536093967,-0.0197978531,0.00300044496
165,45,0.053579873,-0.0201154834,0.003319438
165,46,0.0535469041,-0.0204664336,0.00367192568
165,47,0.0535100726,-0.0208541971,0.00406142495
165,48,0.053468908,-0.0212826329,0.00449182209
165,49,0.0534228803,-0.0217560039,0.00496741141
165,50,0.0533713913,-0.0222790197,0.00549293814
165,51,0.0533137659,-0.0228568824,0.00607364577
165,52,0.0532492417,-0.0234953388,0.00671532836
165,53,0.0531769571,-0.0242007366,0.00742438834
165,54,0.0530959377,-0.0249800875,0.00820790041
165,55,0.0530050809,-0.0258411365,0.00907368213
165,56,0.0529031382,-0.0267924379,0.0100303719
165,57,0.052788695,-0.0278434398,0.0110875152
165,58,0.0526601476,-0.0290045772,0.0122556597
165,59,0.0525156763,-0.0302873749,0.0135464607
165,60,0.0523532154,-0.0317045599,0.0149727972
165,61,0.0521704186,-0.0332701873,0.0165489007
165,62,0.0519646184,-0.0349997772,0.0182904969
165,63,0.0517327808,-0.0369104671,0.0202149625
165,64,0.0514714527,-0.039021179,0.0223414993
165,65,0.0511767013,-0.0413528041,0.0246913248
165,66,0.0508440446,-0.0439284062,0.0272878846
165,67,0.0504683718,-0.0467734454,0.0301570861
165,68,0.0500438512,-0.0499160249,0.0333275569
165,69,0.0495638247,-0.053387163,0.0368309308
165,70,0.0490206859,-0.0572210912,0.0407021629
165,71,0.0484057398,-0.061455584,0.0449798787
165,72,0.0477090418,-0.0661323197,0.0497067595
165,73,0.0469192106,-0.0712972787,0.0549299681
165,74,0.0460232145,-0.0770011794,0.0607016194
165,75,0.0450061226,-0.0832999583,0.0670793006
165,76,0.0438508201,-0.090255296,0.0741266455
165,77,0.0425376776,-0.0979351938,0.0819139696
165,78,0.0410441709,-0.106414606,0.0905189714
165,79,0.0393444409,-0.115776131,0.100027508
165,80,0.0374087859,-0.126110767,0.110534452
165,81,0.0352030751,-0.137518742,0.122144636
165,82,0.0326880706,-0.150110409,0.134973903
165,83,0.0298186447,-0.16400723,0.149150258
165,84,0.0265428746,-0.179342844,0.164815146
165,85,0.0228009974,-0.196264223,0.182124864
165,86,0.0185242017,-0.214932927,0.201252123
165,87,0.0136332323,-0.235526457,0.222387765
165,88,0.00803677777,-0.258239717,0.245742673
165,89,0.00162960843,-0.283286577,0.271549873
165,90,-0.00570957297,-0.310901555,0.300066857
165,91,-0.0141206124,-0.341341595,0.331578158
165,92,-0.0237647663,-0.374887962,0.36639818
165,93,-0.0348280011,-0.411848234,0.404874343
165,94,-0.0475247943,-0.452558383,0.447390547
165,95,-0.0621025102,-0.497384932,0.494371001
165,96,-0.0788464317,-0.546727164,0.546284454
165,97,-0.0980855404,-0.601019357,0.603648879
165,98,-0.120199148,-0.660733003,0.667036633
165,99,-0.145624491,-0.726378957,0.737080172
165,100,-0.174865416,-0.798509451,0.814478361
165,101,-0.208502288,-0.877719901,0.900003448
165,102,-0.247203275,-0.96465038,0.994508764
165,103,-0.291737159,-1.05998666,1.09893724
165,104,-0.342987837,-1.16446064,1.21433083
165,105,-0.401970687,-1.27884999,1.34184088
165,106,-0.469850961,-1.40397685,1.48273962
165,107,-0.547964363,-1.54070517,1.63843289
