x_m,y_m,u_ms,v_ms,speed_ms,Cp,T_static_K,T_recovery_K,Mach_local,vorticity_1s
0.54866,-0.12349,95.257,21.04,97.553,-0.0384,287.271,291.496,0.2871,-4.9
0.55588,-0.12349,95.067,21.649,97.5,-0.0373,287.276,291.497,0.287,-4.36
0.5631,-0.12349,94.84,22.203,97.404,-0.0352,287.285,291.498,0.2867,-3.87
0.57032,-0.12349,94.585,22.703,97.272,-0.0322,287.298,291.499,0.2863,-3.43
0.57753,-0.12349,94.312,23.149,97.111,-0.0287,287.314,291.501,0.2858,-3.03
0.58475,-0.12349,94.027,23.543,96.93,-0.0247,287.331,291.503,0.2852,-2.69
0.59197,-0.12349,93.739,23.888,96.735,-0.0204,287.35,291.505,0.2847,-2.39
0.59919,-0.12349,93.452,24.187,96.532,-0.016,287.37,291.507,0.2841,-2.12
0.60641,-0.12349,93.172,24.446,96.326,-0.0114,287.389,291.509,0.2834,-1.9
0.61363,-0.12349,92.901,24.668,96.12,-0.007,287.409,291.511,0.2828,-1.7
0.62085,-0.12349,92.642,24.858,95.919,-0.0026,287.428,291.513,0.2822,-1.54
0.62807,-0.12349,92.396,25.019,95.724,0.0017,287.447,291.515,0.2816,-1.39
0.63529,-0.12349,92.166,25.156,95.537,0.0057,287.465,291.517,0.2811,-1.26
0.64251,-0.12349,91.95,25.272,95.359,0.0096,287.482,291.519,0.2806,-1.15
0.64973,-0.12349,91.749,25.37,95.192,0.0132,287.498,291.521,0.2801,-1.05
0.65695,-0.12349,91.563,25.453,95.035,0.0166,287.512,291.522,0.2796,-0.96
0.66416,-0.12349,91.392,25.523,94.889,0.0197,287.526,291.524,0.2791,-0.88
0.67138,-0.12349,91.234,25.582,94.753,0.0227,287.539,291.525,0.2787,-0.81
0.6786,-0.12349,91.089,25.633,94.627,0.0254,287.551,291.527,0.2784,-0.75
0.68582,-0.12349,90.956,25.676,94.511,0.0279,287.562,291.528,0.278,-0.69
0.69304,-0.12349,90.835,25.713,94.404,0.0301,287.572,291.529,0.2777,-0.63
0.70026,-0.12349,90.725,25.745,94.307,0.0322,287.581,291.53,0.2774,-0.59
0.70748,-0.12349,90.624,25.774,94.218,0.0341,287.589,291.531,0.2771,-0.54
0.7147,-0.12349,90.532,25.799,94.137,0.0359,287.597,291.532,0.2769,-0.5
0.72192,-0.12349,90.449,25.821,94.063,0.0375,287.604,291.532,0.2767,-0.47
0.72914,-0.12349,90.374,25.841,93.996,0.0389,287.61,291.533,0.2765,-0.43
0.73636,-0.12349,90.305,25.86,93.935,0.0402,287.616,291.534,0.2763,-0.4
0.74358,-0.12349,90.243,25.877,93.88,0.0413,287.621,291.534,0.2761,-0.37
0.75079,-0.12349,90.188,25.894,93.831,0.0424,287.626,291.535,0.276,-0.35
0.75801,-0.12349,90.137,25.91,93.787,0.0433,287.63,291.535,0.2759,-0.33
0.76523,-0.12349,90.092,25.925,93.748,0.0442,287.633,291.536,0.2757,-0.3
0.77245,-0.12349,90.051,25.941,93.713,0.0449,287.637,291.536,0.2756,-0.28
0.77967,-0.12349,90.014,25.956,93.682,0.0456,287.64,291.536,0.2755,-0.27
0.78689,-0.12349,89.981,25.971,93.654,0.0462,287.642,291.536,0.2755,-0.25
0.79411,-0.12349,89.952,25.986,93.63,0.0467,287.644,291.537,0.2754,-0.23
0.80133,-0.12349,89.926,26.001,93.609,0.0471,287.646,291.537,0.2753,-0.22
0.80855,-0.12349,89.902,26.017,93.591,0.0475,287.648,291.537,0.2753,-0.21
0.81577,-0.12349,89.882,26.033,93.576,0.0478,287.649,291.537,0.2752,-0.19
0.82299,-0.12349,89.864,26.049,93.563,0.0481,287.651,291.537,0.2752,-0.18
0.83021,-0.12349,89.848,26.065,93.552,0.0483,287.652,291.538,0.2752,-0.17
0.83742,-0.12349,89.834,26.081,93.543,0.0485,287.652,291.538,0.2751,-0.16
0.84464,-0.12349,89.822,26.098,93.536,0.0487,287.653,291.538,0.2751,-0.15
0.85186,-0.12349,89.811,26.115,93.531,0.0488,287.654,291.538,0.2751,-0.14
0.85908,-0.12349,89.803,26.133,93.528,0.0488,287.654,291.538,0.2751,-0.14
0.8663,-0.12349,89.795,26.151,93.526,0.0489,287.654,291.538,0.2751,-0.13
0.87352,-0.12349,89.789,26.169,93.525,0.0489,287.654,291.538,0.2751,-0.12
0.88074,-0.12349,89.784,26.187,93.525,0.0489,287.654,291.538,0.2751,-0.11
0.88796,-0.12349,89.78,26.205,93.527,0.0489,287.654,291.538,0.2751,-0.11
0.89518,-0.12349,89.778,26.224,93.529,0.0488,287.654,291.538,0.2751,-0.1
0.9024,-0.12349,89.776,26.243,93.533,0.0487,287.653,291.538,0.2751,-0.1
0.90962,-0.12349,89.775,26.262,93.537,0.0486,287.653,291.538,0.2751,-0.09
0.91684,-0.12349,89.774,26.282,93.542,0.0485,287.653,291.538,0.2751,-0.09
0.92405,-0.12349,89.775,26.302,93.548,0.0484,287.652,291.538,0.2751,-0.08
0.93127,-0.12349,89.776,26.321,93.555,0.0483,287.651,291.537,0.2752,-0.08
0.93849,-0.12349,89.777,26.341,93.562,0.0481,287.651,291.537,0.2752,-0.08
0.94571,-0.12349,89.779,26.361,93.569,0.048,287.65,291.537,0.2752,-0.07
0.95293,-0.12349,89.782,26.382,93.577,0.0478,287.649,291.537,0.2752,-0.07
0.96015,-0.12349,89.785,26.402,93.586,0.0476,287.648,291.537,0.2753,-0.07
0.96737,-0.12349,89.788,26.422,93.595,0.0474,287.648,291.537,0.2753,-0.06
0.97459,-0.12349,89.792,26.443,93.604,0.0472,287.647,291.537,0.2753,-0.06
0.98181,-0.12349,89.796,26.464,93.614,0.047,287.646,291.537,0.2753,-0.06
0.98903,-0.12349,89.8,26.484,93.624,0.0468,287.645,291.537,0.2754,-0.05
0.99625,-0.12349,89.804,26.505,93.634,0.0466,287.644,291.537,0.2754,-0.05
1.00347,-0.12349,89.809,26.526,93.644,0.0464,287.643,291.537,0.2754,-0.05
1.01068,-0.12349,89.814,26.547,93.655,0.0461,287.642,291.536,0.2755,-0.05
1.0179,-0.12349,89.819,26.567,93.666,0.0459,287.641,291.536,0.2755,-0.05
1.02512,-0.12349,89.824,26.588,93.677,0.0457,287.64,291.536,0.2755,-0.04
1.03234,-0.12349,89.83,26.609,93.688,0.0454,287.639,291.536,0.2756,-0.04
1.03956,-0.12349,89.835,26.63,93.699,0.0452,287.638,291.536,0.2756,-0.04
1.04678,-0.12349,89.841,26.651,93.71,0.045,287.637,291.536,0.2756,-0.04
1.054,-0.12349,89.847,26.672,93.722,0.0447,287.636,291.536,0.2757,-0.04
-0.527,-0.116,88.168,39.788,96.73,-0.0203,287.351,291.505,0.2847,0.09
-0.51978,-0.116,88.114,39.881,96.719,-0.0201,287.352,291.505,0.2846,-0.04
-0.51256,-0.116,88.058,39.976,96.707,-0.0198,287.353,291.505,0.2846,-0.04
-0.50534,-0.116,88.0,40.073,96.695,-0.0195,287.354,291.505,0.2845,-0.04
-0.49812,-0.116,87.94,40.173,96.682,-0.0192,287.355,291.506,0.2845,-0.04
-0.4909,-0.116,87.878,40.274,96.667,-0.0189,287.357,291.506,0.2845,-0.04
-0.48368,-0.116,87.814,40.377,96.652,-0.0186,287.358,291.506,0.2844,-0.05
-0.47647,-0.116,87.748,40.483,96.636,-0.0182,287.36,291.506,0.2844,-0.05
-0.46925,-0.116,87.679,40.59,96.619,-0.0179,287.361,291.506,0.2843,-0.05
-0.46203,-0.116,87.607,40.7,96.6,-0.0175,287.363,291.506,0.2843,-0.05
-0.45481,-0.116,87.533,40.813,96.58,-0.017,287.365,291.507,0.2842,-0.05
-0.44759,-0.116,87.457,40.927,96.559,-0.0166,287.367,291.507,0.2841,-0.06
-0.44037,-0.116,87.377,41.044,96.537,-0.0161,287.369,291.507,0.2841,-0.06
-0.43315,-0.116,87.294,41.164,96.513,-0.0155,287.372,291.507,0.284,-0.06
-0.42593,-0.116,87.208,41.286,96.487,-0.015,287.374,291.508,0.2839,-0.07
-0.41871,-0.116,87.118,41.411,96.46,-0.0144,287.377,291.508,0.2838,-0.07
-0.41149,-0.116,87.025,41.539,96.431,-0.0137,287.379,291.508,0.2838,-0.07
-0.40427,-0.116,86.929,41.669,96.4,-0.0131,287.382,291.508,0.2837,-0.08
-0.39705,-0.116,86.828,41.803,96.367,-0.0123,287.386,291.509,0.2836,-0.08
-0.38984,-0.116,86.723,41.939,96.331,-0.0116,287.389,291.509,0.2835,-0.09
-0.38262,-0.116,86.613,42.078,96.294,-0.0107,287.393,291.51,0.2833,-0.09
-0.3754,-0.116,86.499,42.221,96.253,-0.0099,287.396,291.51,0.2832,-0.1
-0.36818,-0.116,86.38,42.366,96.211,-0.0089,287.4,291.51,0.2831,-0.1
-0.36096,-0.116,86.256,42.515,96.165,-0.0079,287.405,291.511,0.283,-0.11
-0.35374,-0.116,86.127,42.667,96.116,-0.0069,287.41,291.511,0.2828,-0.11
-0.34652,-0.116,85.991,42.822,96.064,-0.0057,287.415,291.512,0.2827,-0.12
-0.3393,-0.116,85.849,42.981,96.008,-0.0045,287.42,291.512,0.2825,-0.13
-0.33208,-0.116,85.701,43.143,95.948,-0.0032,287.426,291.513,0.2823,-0.14
-0.32486,-0.116,85.546,43.309,95.884,-0.0018,287.432,291.514,0.2821,-0.14
-0.31764,-0.116,85.384,43.478,95.816,-0.0003,287.438,291.514,0.2819,-0.15
-0.31042,-0.116,85.213,43.651,95.743,0.0013,287.445,291.515,0.2817,-0.16
-0.30321,-0.116,85.035,43.828,95.665,0.003,287.453,291.516,0.2815,-0.17
-0.29599,-0.116,84.847,44.008,95.581,0.0048,287.461,291.517,0.2812,-0.19
-0.28877,-0.116,84.65,44.192,95.491,0.0067,287.469,291.518,0.2809,-0.2
-0.28155,-0.116,84.443,44.379,95.395,0.0088,287.478,291.519,0.2807,-0.21
-0.27433,-0.116,84.226,44.57,95.291,0.011,287.488,291.52,0.2804,-0.23
-0.26711,-0.116,83.997,44.764,95.18,0.0134,287.499,291.521,0.28,-0.25
-0.25989,-0.116,83.756,44.962,95.061,0.016,287.51,291.522,0.2797,-0.27
-0.25267,-0.116,83.502,45.163,94.933,0.0188,287.522,291.524,0.2793,-0.29
-0.24545,-0.116,83.234,45.367,94.794,0.0218,287.535,291.525,0.2789,-0.31
-0.23823,-0.116,82.951,45.573,94.646,0.025,287.549,291.526,0.2784,-0.34
-0.23101,-0.116,82.653,45.782,94.485,0.0284,287.564,291.528,0.2779,-0.36
-0.22379,-0.116,82.337,45.994,94.312,0.0321,287.581,291.53,0.2774,-0.4
-0.21658,-0.116,82.004,46.206,94.126,0.0361,287.598,291.532,0.2769,-0.43
-0.20936,-0.116,81.651,46.42,93.924,0.0404,287.617,291.534,0.2763,-0.47
-0.20214,-0.116,81.278,46.634,93.706,0.0451,287.637,291.536,0.2756,-0.51
-0.19492,-0.116,80.882,46.848,93.47,0.0501,287.659,291.538,0.2749,-0.56
-0.1877,-0.116,80.464,47.06,93.215,0.0555,287.683,291.541,0.2741,-0.61
-0.18048,-0.116,80.02,47.269,92.938,0.0613,287.709,291.544,0.2733,-0.67
-0.17326,-0.116,79.549,47.474,92.638,0.0676,287.736,291.547,0.2724,-0.74
-0.16604,-0.116,79.05,47.674,92.313,0.0745,287.766,291.55,0.2715,-0.82
-0.15882,-0.116,78.52,47.865,91.959,0.0819,287.799,291.553,0.2704,-0.9
-0.1516,-0.116,77.959,48.047,91.575,0.0899,287.834,291.557,0.2693,-1.0
-0.14438,-0.116,77.363,48.215,91.158,0.0985,287.872,291.561,0.268,-1.1
-0.13716,-0.116,76.733,48.367,90.704,0.1079,287.913,291.566,0.2667,-1.22
-0.12995,-0.116,76.065,48.5,90.211,0.118,287.957,291.571,0.2652,-1.36
-0.12273,-0.116,75.358,48.609,89.675,0.1289,288.005,291.576,0.2636,-1.5
-0.11551,-0.116,74.612,48.689,89.093,0.1408,288.057,291.581,0.2619,-1.67
-0.10829,-0.116,73.826,48.735,88.461,0.1535,288.113,291.587,0.26,-1.85
-0.10107,-0.116,72.999,48.74,87.775,0.1672,288.173,291.594,0.2579,-2.05
-0.09385,-0.116,72.133,48.699,87.033,0.1819,288.238,291.601,0.2557,-2.27
-0.08663,-0.116,71.229,48.603,86.231,0.1977,288.307,291.608,0.2533,-2.5
-0.07941,-0.116,70.29,48.444,85.367,0.2145,288.381,291.616,0.2508,-2.75
-0.07219,-0.116,69.32,48.216,84.439,0.2324,288.459,291.625,0.248,-3.02
-0.06497,-0.116,68.326,47.908,83.448,0.2513,288.542,291.634,0.2451,-3.29
-0.05775,-0.116,67.315,47.514,82.395,0.2711,288.629,291.643,0.2419,-3.58
-0.05053,-0.116,66.298,47.027,81.283,0.2918,288.719,291.653,0.2386,-3.87
-0.04332,-0.116,65.287,46.44,80.119,0.3131,288.813,291.663,0.2352,-4.18
-0.0361,-0.116,64.296,45.751,78.912,0.3349,288.908,291.673,0.2316,-4.49
-0.02888,-0.116,63.34,44.958,77.673,0.3569,289.005,291.684,0.2279,-4.83
-0.02166,-0.116,62.436,44.063,76.418,0.3789,289.101,291.694,0.2242,-5.2
-0.01444,-0.116,61.599,43.073,75.165,0.4004,289.196,291.704,0.2205,-5.61
-0.00722,-0.116,60.846,41.996,73.932,0.4213,289.287,291.714,0.2168,-6.08
0.0,-0.116,60.189,40.846,72.74,0.4411,289.374,291.724,0.2133,-6.63
0.00722,-0.116,59.638,39.638,71.609,0.4597,289.456,291.732,0.21,-7.26
0.01444,-0.116,59.2,38.39,70.558,0.4766,289.53,291.74,0.2068,-7.97
0.02166,-0.116,58.877,37.119,69.601,0.4918,289.597,291.748,0.204,-8.75
0.02888,-0.116,58.667,35.844,68.751,0.5052,289.655,291.754,0.2015,-9.58
0.0361,-0.116,58.565,34.581,68.013,0.5167,289.705,291.759,0.1993,-10.46
0.04332,-0.116,58.564,33.344,67.391,0.5262,289.747,291.764,0.1975,-11.34
0.05053,-0.116,58.651,32.144,66.882,0.534,289.781,291.768,0.196,-12.22
0.05775,-0.116,58.817,30.989,66.481,0.54,289.808,291.77,0.1948,-13.08
0.06497,-0.116,59.05,29.885,66.181,0.5446,289.828,291.773,0.1939,-13.9
0.07219,-0.116,59.338,28.834,65.972,0.5477,289.842,291.774,0.1933,-14.67
0.07941,-0.116,59.67,27.837,65.844,0.5496,289.85,291.775,0.1929,-15.4
0.08663,-0.116,60.038,26.894,65.786,0.5505,289.854,291.775,0.1928,-16.09
0.09385,-0.116,60.433,26.002,65.789,0.5504,289.854,291.775,0.1928,-16.73
0.10107,-0.116,60.848,25.157,65.844,0.5496,289.85,291.775,0.1929,-17.32
0.10829,-0.116,61.279,24.358,65.942,0.5481,289.844,291.774,0.1932,-17.88
0.11551,-0.116,61.719,23.598,66.077,0.5461,289.835,291.773,0.1936,-18.4
0.12273,-0.116,62.167,22.875,66.242,0.5436,289.824,291.772,0.1941,-18.88
0.12995,-0.116,62.62,22.185,66.433,0.5408,289.811,291.771,0.1947,-19.33
0.13716,-0.116,63.075,21.524,66.646,0.5375,289.797,291.769,0.1953,-19.75
0.14438,-0.116,63.533,20.888,66.879,0.534,289.782,291.768,0.196,-20.14
0.1516,-0.116,63.992,20.276,67.127,0.5302,289.765,291.766,0.1967,-20.5
0.15882,-0.116,64.453,19.683,67.391,0.5262,289.747,291.764,0.1975,-20.84
0.16604,-0.116,64.915,19.108,67.669,0.522,289.729,291.762,0.1983,-21.15
0.17326,-0.116,65.379,18.549,67.96,0.5175,289.709,291.76,0.1992,-21.43
0.18048,-0.116,65.846,18.004,68.263,0.5128,289.688,291.757,0.2001,-21.69
0.1877,-0.116,66.317,17.472,68.58,0.5079,289.667,291.755,0.201,-21.93
0.19492,-0.116,66.792,16.951,68.91,0.5027,289.644,291.753,0.202,-22.14
0.20214,-0.116,67.273,16.44,69.253,0.4973,289.621,291.75,0.203,-22.33
0.20936,-0.116,67.761,15.94,69.61,0.4917,289.596,291.748,0.204,-22.5
0.21658,-0.116,68.256,15.448,69.982,0.4858,289.57,291.745,0.2051,-22.64
0.22379,-0.116,68.759,14.966,70.369,0.4796,289.543,291.742,0.2063,-22.77
0.23101,-0.116,69.273,14.493,70.773,0.4732,289.515,291.739,0.2075,-22.87
0.23823,-0.116,69.797,14.029,71.193,0.4664,289.485,291.736,0.2087,-22.95
0.24545,-0.116,70.333,13.574,71.631,0.4593,289.454,291.732,0.21,-23.01
0.25267,-0.116,70.882,13.13,72.087,0.4519,289.421,291.729,0.2114,-23.04
0.25989,-0.116,71.444,12.695,72.563,0.4441,289.387,291.725,0.2128,-23.06
0.26711,-0.116,72.021,12.272,73.059,0.4359,289.351,291.721,0.2142,-23.05
0.27433,-0.116,72.614,11.861,73.576,0.4273,289.313,291.717,0.2158,-23.02
0.28155,-0.116,73.222,11.463,74.114,0.4182,289.274,291.713,0.2174,-22.97
0.28877,-0.116,73.848,11.079,74.674,0.4088,289.232,291.708,0.219,-22.9
0.29599,-0.116,74.491,10.711,75.257,0.3989,289.189,291.704,0.2208,-22.8
0.30321,-0.116,75.153,10.359,75.863,0.3885,289.143,291.699,0.2226,-22.69
0.31042,-0.116,75.833,10.026,76.492,0.3776,289.096,291.693,0.2244,-22.55
0.31764,-0.116,76.532,9.713,77.145,0.3662,289.046,291.688,0.2264,-22.39
0.32486,-0.116,77.25,9.421,77.822,0.3543,288.993,291.682,0.2284,-22.2
0.33208,-0.116,77.988,9.154,78.523,0.3419,288.939,291.677,0.2304,-21.99
0.3393,-0.116,78.745,8.913,79.248,0.3289,288.882,291.67,0.2326,-21.75
0.34652,-0.116,79.521,8.701,79.996,0.3154,288.823,291.664,0.2348,-21.5
0.35374,-0.116,80.316,8.52,80.767,0.3013,288.761,291.657,0.2371,-21.21
0.36096,-0.116,81.129,8.372,81.56,0.2867,288.697,291.65,0.2394,-20.9
0.36818,-0.116,81.959,8.261,82.374,0.2715,288.63,291.643,0.2419,-20.56
0.3754,-0.116,82.805,8.189,83.209,0.2558,288.562,291.636,0.2443,-20.2
0.38262,-0.116,83.665,8.16,84.062,0.2396,288.491,291.628,0.2469,-19.81
0.38984,-0.116,84.538,8.177,84.932,0.2229,288.417,291.62,0.2495,-19.4
0.39705,-0.116,85.42,8.243,85.817,0.2058,288.342,291.612,0.2521,-18.95
0.40427,-0.116,86.309,8.361,86.713,0.1883,288.265,291.604,0.2548,-18.48
0.41149,-0.116,87.2,8.535,87.617,0.1704,288.187,291.595,0.2575,-17.99
0.41871,-0.116,88.09,8.768,88.525,0.1522,288.107,291.587,0.2602,-17.47
0.42593,-0.116,88.972,9.062,89.433,0.1339,288.027,291.578,0.2629,-16.93
0.43315,-0.116,89.842,9.42,90.335,0.1155,287.946,291.569,0.2656,-16.36
0.44037,-0.116,90.693,9.844,91.225,0.0971,287.866,291.561,0.2682,-15.78
0.44759,-0.116,91.516,10.335,92.097,0.079,287.786,291.552,0.2708,-15.18
0.45481,-0.116,92.303,10.893,92.944,0.0612,287.708,291.544,0.2733,-14.57
0.46203,-0.116,93.046,11.516,93.756,0.044,287.633,291.535,0.2758,-13.95
0.46925,-0.116,93.735,12.202,94.526,0.0275,287.56,291.528,0.2781,-13.32
0.47647,-0.116,94.36,12.945,95.244,0.0121,287.493,291.52,0.2802,-12.68
0.48368,-0.116,94.913,13.738,95.902,-0.0022,287.43,291.514,0.2822,-12.03
0.4909,-0.116,95.385,14.573,96.492,-0.0151,287.373,291.507,0.2839,-11.36
0.49812,-0.116,95.771,15.439,97.007,-0.0264,287.324,291.502,0.2855,-10.68
0.50534,-0.116,96.064,16.323,97.441,-0.036,287.282,291.498,0.2868,-9.97
0.51256,-0.116,96.263,17.211,97.79,-0.0437,287.248,291.494,0.2878,-9.24
0.51978,-0.116,96.369,18.09,98.052,-0.0495,287.222,291.491,0.2886,-8.5
0.527,-0.116,96.386,18.944,98.23,-0.0535,287.205,291.489,0.2891,-7.74
0.53422,-0.116,96.32,19.763,98.326,-0.0556,287.196,291.488,0.2894,-6.99
0.54144,-0.116,96.18,20.533,98.347,-0.0561,287.194,291.488,0.2895,-6.25
0.54866,-0.116,95.977,21.248,98.301,-0.0551,287.198,291.489,0.2894,-5.55
0.55588,-0.116,95.724,21.901,98.197,-0.0528,287.208,291.49,0.289,-4.9
0.5631,-0.116,95.432,22.489,98.046,-0.0494,287.223,291.491,0.2886,-4.3
0.57032,-0.116,95.112,23.012,97.856,-0.0452,287.242,291.493,0.288,-3.77
0.57753,-0.116,94.776,23.471,97.639,-0.0404,287.263,291.495,0.2874,-3.31
0.58475,-0.116,94.433,23.87,97.404,-0.0351,287.286,291.498,0.2867,-2.91
0.59197,-0.116,94.091,24.214,97.156,-0.0297,287.309,291.501,0.2859,-2.56
0.59919,-0.116,93.755,24.506,96.905,-0.0242,287.334,291.503,0.2852,-2.27
0.60641,-0.116,93.431,24.754,96.654,-0.0186,287.358,291.506,0.2844,-2.02
0.61363,-0.116,93.121,24.962,96.409,-0.0133,287.381,291.508,0.2837,-1.81
0.62085,-0.116,92.828,25.136,96.171,-0.0081,287.404,291.511,0.283,-1.63
0.62807,-0.116,92.554,25.28,95.944,-0.0031,287.426,291.513,0.2823,-1.47
0.63529,-0.116,92.298,25.4,95.729,0.0015,287.446,291.515,0.2817,-1.34
0.64251,-0.116,92.061,25.498,95.527,0.0059,287.466,291.517,0.2811,-1.22
0.64973,-0.116,91.843,25.579,95.338,0.01,287.484,291.519,0.2805,-1.11
0.65695,-0.116,91.642,25.645,95.163,0.0138,287.5,291.521,0.28,-1.01
0.66416,-0.116,91.458,25.7,95.0,0.0173,287.516,291.523,0.2795,-0.93
0.67138,-0.116,91.29,25.744,94.851,0.0206,287.53,291.524,0.279,-0.85
0.6786,-0.116,91.137,25.781,94.713,0.0235,287.543,291.526,0.2786,-0.78
0.68582,-0.116,90.997,25.811,94.587,0.0262,287.555,291.527,0.2782,-0.72
0.69304,-0.116,90.87,25.836,94.472,0.0287,287.566,291.528,0.2779,-0.67
0.70026,-0.116,90.755,25.857,94.367,0.0309,287.575,291.529,0.2776,-0.61
0.70748,-0.116,90.651,25.875,94.271,0.033,287.584,291.53,0.2773,-0.57
0.7147,-0.116,90.556,25.891,94.185,0.0348,287.592,291.531,0.277,-0.53
0.72192,-0.116,90.471,25.904,94.106,0.0365,287.6,291.532,0.2768,-0.49
0.72914,-0.116,90.393,25.917,94.035,0.038,287.606,291.533,0.2766,-0.45
0.73636,-0.116,90.324,25.928,93.971,0.0394,287.612,291.533,0.2764,-0.42
0.74358,-0.116,90.261,25.939,93.914,0.0406,287.618,291.534,0.2762,-0.39
0.75079,-0.116,90.204,25.949,93.862,0.0417,287.623,291.534,0.2761,-0.36
0.75801,-0.116,90.153,25.96,93.816,0.0427,287.627,291.535,0.2759,-0.34
0.76523,-0.116,90.107,25.97,93.775,0.0436,287.631,291.535,0.2758,-0.31
0.77245,-0.116,90.066,25.981,93.739,0.0444,287.634,291.536,0.2757,-0.29
0.77967,-0.116,90.03,25.992,93.707,0.045,287.637,291.536,0.2756,-0.27
0.78689,-0.116,89.997,26.003,93.678,0.0456,287.64,291.536,0.2755,-0.26
0.79411,-0.116,89.968,26.015,93.653,0.0462,287.642,291.536,0.2755,-0.24
0.80133,-0.116,89.942,26.027,93.632,0.0466,287.644,291.537,0.2754,-0.22
0.80855,-0.116,89.919,26.039,93.613,0.047,287.646,291.537,0.2753,-0.21
0.81577,-0.116,89.898,26.053,93.597,0.0474,287.647,291.537,0.2753,-0.2
0.82299,-0.116,89.88,26.066,93.584,0.0477,287.649,291.537,0.2752,-0.19
0.83021,-0.116,89.865,26.08,93.573,0.0479,287.65,291.537,0.2752,-0.18
0.83742,-0.116,89.851,26.095,93.564,0.0481,287.651,291.537,0.2752,-0.16
0.84464,-0.116,89.84,26.11,93.557,0.0482,287.651,291.537,0.2752,-0.16
0.85186,-0.116,89.83,26.125,93.551,0.0483,287.652,291.538,0.2752,-0.15
0.85908,-0.116,89.821,26.141,93.548,0.0484,287.652,291.538,0.2751,-0.14
0.8663,-0.116,89.814,26.157,93.546,0.0485,287.652,291.538,0.2751,-0.13
0.87352,-0.116,89.808,26.174,93.545,0.0485,287.652,291.538,0.2751,-0.12
0.88074,-0.116,89.804,26.191,93.545,0.0485,287.652,291.538,0.2751,-0.12
0.88796,-0.116,89.8,26.209,93.547,0.0484,287.652,291.538,0.2751,-0.11
0.89518,-0.116,89.798,26.227,93.549,0.0484,287.652,291.538,0.2751,-0.1
0.9024,-0.116,89.796,26.245,93.553,0.0483,287.652,291.538,0.2752,-0.1
0.90962,-0.116,89.795,26.263,93.557,0.0482,287.651,291.537,0.2752,-0.09
0.91684,-0.116,89.795,26.282,93.562,0.0481,287.651,291.537,0.2752,-0.09
0.92405,-0.116,89.795,26.301,93.568,0.048,287.65,291.537,0.2752,-0.09
0.93127,-0.116,89.797,26.32,93.574,0.0479,287.65,291.537,0.2752,-0.08
0.93849,-0.116,89.798,26.339,93.581,0.0477,287.649,291.537,0.2752,-0.08
0.94571,-0.116,89.8,26.359,93.589,0.0475,287.648,291.537,0.2753,-0.07
0.95293,-0.116,89.803,26.379,93.597,0.0474,287.647,291.537,0.2753,-0.07
0.96015,-0.116,89.806,26.399,93.606,0.0472,287.647,291.537,0.2753,-0.07
0.96737,-0.116,89.809,26.419,93.615,0.047,287.646,291.537,0.2753,-0.06
0.97459,-0.116,89.813,26.439,93.624,0.0468,287.645,291.537,0.2754,-0.06
0.98181,-0.116,89.817,26.459,93.633,0.0466,287.644,291.537,0.2754,-0.06
0.98903,-0.116,89.822,26.48,93.643,0.0464,287.643,291.537,0.2754,-0.06
0.99625,-0.116,89.826,26.5,93.654,0.0462,287.642,291.536,0.2755,-0.05
1.00347,-0.116,89.831,26.521,93.664,0.0459,287.641,291.536,0.2755,-0.05
1.01068,-0.116,89.836,26.541,93.675,0.0457,287.64,291.536,0.2755,-0.05
1.0179,-0.116,89.841,26.562,93.685,0.0455,287.639,291.536,0.2756,-0.05
1.02512,-0.116,89.846,26.583,93.696,0.0453,287.638,291.536,0.2756,-0.04
1.03234,-0.116,89.852,26.603,93.707,0.045,287.637,291.536,0.2756,-0.04
1.03956,-0.116,89.857,26.624,93.718,0.0448,287.636,291.536,0.2757,-0.04
1.04678,-0.116,89.863,26.645,93.73,0.0445,287.635,291.536,0.2757,-0.04
1.054,-0.116,89.868,26.666,93.741,0.0443,287.634,291.536,0.2757,-0.04
-0.527,-0.10852,88.265,39.842,96.841,-0.0227,287.34,291.504,0.285,0.1
-0.51978,-0.10852,88.213,39.937,96.832,-0.0226,287.341,291.504,0.285,-0.04
-0.51256,-0.10852,88.159,40.034,96.823,-0.0224,287.342,291.504,0.2849,-0.04
-0.50534,-0.10852,88.103,40.133,96.814,-0.0221,287.343,291.504,0.2849,-0.04
-0.49812,-0.10852,88.046,40.235,96.803,-0.0219,287.344,291.504,0.2849,-0.04
-0.4909,-0.10852,87.986,40.338,96.792,-0.0217,287.345,291.504,0.2848,-0.04
-0.48368,-0.10852,87.924,40.444,96.78,-0.0214,287.346,291.504,0.2848,-0.05
-0.47647,-0.10852,87.86,40.552,96.767,-0.0211,287.347,291.505,0.2848,-0.05
-0.46925,-0.10852,87.793,40.662,96.753,-0.0208,287.348,291.505,0.2847,-0.05
-0.46203,-0.10852,87.724,40.774,96.737,-0.0205,287.35,291.505,0.2847,-0.05
-0.45481,-0.10852,87.653,40.889,96.721,-0.0201,287.351,291.505,0.2846,-0.05
-0.44759,-0.10852,87.579,41.007,96.704,-0.0197,287.353,291.505,0.2846,-0.06
-0.44037,-0.10852,87.502,41.127,96.685,-0.0193,287.355,291.505,0.2845,-0.06
-0.43315,-0.10852,87.422,41.25,96.665,-0.0189,287.357,291.506,0.2845,-0.06
